ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783703858.4273598,docker,osemosys-redis-1,0.25,0.0025,9675210,16739635036,0.06,6,,,,,155909324800
1783703860.4104435,docker,osemosys-api-1,101.43,1.0143,1177894780,16739635036,7.04,14,,,,,155909324800
1783703860.4104435,docker,osemosys-db-1,0.0,0.0,48779755,16739635036,0.29,8,,,,,155909324800
1783703860.4104435,docker,osemosys-redis-1,0.27,0.0027,9675210,16739635036,0.06,6,,,,,155909324800
1783703862.4244595,docker,osemosys-api-1,100.07,1.0007,1319628701,16739635036,7.89,14,,,,,155909255168
1783703862.4244595,docker,osemosys-db-1,3.1,0.031,49209671,16739635036,0.29,8,,,,,155909255168
1783703862.4244595,docker,osemosys-redis-1,0.26,0.0026,9678356,16739635036,0.06,6,,,,,155909255168
1783703864.4606225,docker,osemosys-api-1,99.87,0.9987,1340029796,16739635036,8.01,14,,,,,155909255168
1783703864.4606225,docker,osemosys-db-1,0.0,0.0,49209671,16739635036,0.29,8,,,,,155909255168
1783703864.4606225,docker,osemosys-redis-1,0.26,0.0026,9675210,16739635036,0.06,6,,,,,155909255168
1783703866.4841948,docker,osemosys-api-1,96.47,0.9647,1357209665,16739635036,8.11,14,,,,,155909255168
1783703866.4841948,docker,osemosys-db-1,0.0,0.0,48664412,16739635036,0.29,8,,,,,155909255168
1783703866.4841948,docker,osemosys-redis-1,2.77,0.0277,10178527,16739635036,0.06,6,,,,,155909255168
1783703868.5012648,docker,osemosys-api-1,98.4,0.9840000000000001,1384053211,16739635036,8.27,14,,,,,155909255168
1783703868.5012648,docker,osemosys-db-1,0.0,0.0,48643440,16739635036,0.29,8,,,,,155909255168
1783703868.5012648,docker,osemosys-redis-1,0.28,0.0028000000000000004,9678356,16739635036,0.06,6,,,,,155909255168
1783703870.5084877,docker,osemosys-api-1,100.03,1.0003,1404454305,16739635036,8.39,14,,,,,155908341760
1783703870.5084877,docker,osemosys-db-1,0.0,0.0,48643440,16739635036,0.29,8,,,,,155908341760
1783703870.5084877,docker,osemosys-redis-1,0.27,0.0027,9675210,16739635036,0.06,6,,,,,155908341760
1783703872.5095568,docker,osemosys-api-1,98.27,0.9826999999999999,1420560433,16739635036,8.49,14,,,,,155908411392
1783703872.5095568,docker,osemosys-db-1,2.83,0.028300000000000002,49314529,16739635036,0.29,8,,,,,155908411392
1783703872.5095568,docker,osemosys-redis-1,0.25,0.0025,9678356,16739635036,0.06,6,,,,,155908411392
1783703874.5062742,docker,osemosys-api-1,99.35,0.9934999999999999,1433445335,16739635036,8.56,14,,,,,155910909952
1783703874.5062742,docker,osemosys-db-1,0.0,0.0,49220157,16739635036,0.29,8,,,,,155910909952
1783703874.5062742,docker,osemosys-redis-1,0.25,0.0025,9675210,16739635036,0.06,6,,,,,155910909952
1783703876.4997487,docker,osemosys-api-1,93.08,0.9308,1465657589,16739635036,8.76,14,,,,,155911507968
1783703876.4997487,docker,osemosys-db-1,0.0,0.0,48800727,16739635036,0.29,8,,,,,155911507968
1783703876.4997487,docker,osemosys-redis-1,2.67,0.026699999999999998,10146021,16739635036,0.06,6,,,,,155911507968
1783703878.5035594,docker,osemosys-api-1,98.74,0.9873999999999999,2164663517,16739635036,12.94,14,,,,,155911503872
1783703878.5035594,docker,osemosys-db-1,0.44,0.0044,48748298,16739635036,0.29,8,,,,,155911503872
1783703878.5035594,docker,osemosys-redis-1,0.27,0.0027,9682550,16739635036,0.06,6,,,,,155911503872
1783703880.481354,docker,osemosys-api-1,99.41,0.9941,2342904659,16739635036,14.0,14,,,,,155911495680
1783703880.481354,docker,osemosys-db-1,0.0,0.0,48748298,16739635036,0.29,8,,,,,155911495680
1783703880.481354,docker,osemosys-redis-1,0.27,0.0027,9682550,16739635036,0.06,6,,,,,155911495680
1783703882.4742486,docker,osemosys-api-1,98.76,0.9876,2669322174,16739635036,15.95,15,,,,,155911495680
1783703882.4742486,docker,osemosys-db-1,2.99,0.029900000000000003,48706355,16739635036,0.29,8,,,,,155911495680
1783703882.4742486,docker,osemosys-redis-1,0.27,0.0027,9682550,16739635036,0.06,6,,,,,155911495680
1783703884.4615874,docker,osemosys-api-1,122.16,1.2216,2612413857,16739635036,15.61,15,,,,,155911610368
1783703884.4615874,docker,osemosys-db-1,0.0,0.0,48664412,16739635036,0.29,8,,,,,155911610368
1783703884.4615874,docker,osemosys-redis-1,0.27,0.0027,9686745,16739635036,0.06,6,,,,,155911610368
1783703886.4496284,docker,osemosys-api-1,97.5,0.975,2612413857,16739635036,15.61,15,,,,,155910942720
