ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783701942.3004434,docker,osemosys-api-1,98.23,0.9823000000000001,8293581848,16739635036,49.56,16,,,,,155982192640
1783701942.3004434,docker,osemosys-db-1,3.01,0.0301,158544691,16739635036,0.95,8,,,,,155982192640
1783701942.3004434,docker,osemosys-redis-1,0.28,0.0028000000000000004,12404654,16739635036,0.07,6,,,,,155982192640
1783701944.288818,docker,osemosys-api-1,98.92,0.9892,8293581848,16739635036,49.56,16,,,,,155982192640
1783701944.288818,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982192640
1783701944.288818,docker,osemosys-redis-1,0.29,0.0029,12666798,16739635036,0.08,6,,,,,155982192640
1783701946.2994876,docker,osemosys-api-1,99.47,0.9947,8293581848,16739635036,49.56,16,,,,,155981615104
1783701946.2994876,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155981615104
1783701946.2994876,docker,osemosys-redis-1,0.28,0.0028000000000000004,12666798,16739635036,0.08,6,,,,,155981615104
1783701948.2626736,docker,osemosys-api-1,98.29,0.9829000000000001,8293581848,16739635036,49.56,16,,,,,155983376384
1783701948.2626736,docker,osemosys-db-1,0.0,0.0,158859264,16739635036,0.95,8,,,,,155983376384
1783701948.2626736,docker,osemosys-redis-1,0.25,0.0025,12540968,16739635036,0.07,6,,,,,155983376384
1783701950.245556,docker,osemosys-api-1,100.31,1.0031,8293581848,16739635036,49.56,16,,,,,155983306752
1783701950.245556,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155983306752
1783701950.245556,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155983306752
1783701952.2539713,docker,osemosys-api-1,100.45,1.0045,8293581848,16739635036,49.56,16,,,,,155983290368
1783701952.2539713,docker,osemosys-db-1,3.86,0.038599999999999995,158964121,16739635036,0.95,8,,,,,155983290368
1783701952.2539713,docker,osemosys-redis-1,0.3,0.003,12530483,16739635036,0.07,6,,,,,155983290368
1783701954.2944796,docker,osemosys-api-1,118.79,1.1879,8293581848,16739635036,49.56,16,,,,,155983560704
1783701954.2944796,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155983560704
1783701954.2944796,docker,osemosys-redis-1,0.26,0.0026,12530483,16739635036,0.07,6,,,,,155983560704
1783701956.3252456,docker,osemosys-api-1,100.36,1.0036,8293581848,16739635036,49.56,16,,,,,155983511552
1783701956.3252456,docker,osemosys-db-1,0.44,0.0044,158439833,16739635036,0.95,8,,,,,155983511552
1783701956.3252456,docker,osemosys-redis-1,0.26,0.0026,12530483,16739635036,0.07,6,,,,,155983511552
1783701958.3386195,docker,osemosys-api-1,100.39,1.0039,8293581848,16739635036,49.56,16,,,,,155983446016
1783701958.3386195,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155983446016
1783701958.3386195,docker,osemosys-redis-1,0.28,0.0028000000000000004,12530483,16739635036,0.07,6,,,,,155983446016
1783701960.343753,docker,osemosys-api-1,99.52,0.9952,8293581848,16739635036,49.56,16,,,,,155983446016
1783701960.343753,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155983446016
1783701960.343753,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155983446016
1783701962.3430274,docker,osemosys-api-1,98.47,0.9847,8293581848,16739635036,49.56,16,,,,,155983446016
1783701962.3430274,docker,osemosys-db-1,2.84,0.028399999999999998,159068979,16739635036,0.95,8,,,,,155983446016
1783701962.3430274,docker,osemosys-redis-1,0.26,0.0026,12530483,16739635036,0.07,6,,,,,155983446016
1783701964.338638,docker,osemosys-api-1,98.47,0.9847,8293581848,16739635036,49.56,16,,,,,155983441920
1783701964.338638,docker,osemosys-db-1,0.0,0.0,159068979,16739635036,0.95,8,,,,,155983441920
1783701964.338638,docker,osemosys-redis-1,0.27,0.0027,12666798,16739635036,0.08,6,,,,,155983441920
1783701966.3558905,docker,osemosys-api-1,99.33,0.9933,8293581848,16739635036,49.56,16,,,,,155983294464
1783701966.3558905,docker,osemosys-db-1,0.0,0.0,159068979,16739635036,0.95,8,,,,,155983294464
1783701966.3558905,docker,osemosys-redis-1,0.29,0.0029,12540968,16739635036,0.07,6,,,,,155983294464
1783701968.3236108,docker,osemosys-api-1,99.16,0.9915999999999999,8293581848,16739635036,49.56,16,,,,,155983290368
1783701968.3236108,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155983290368
1783701968.3236108,docker,osemosys-redis-1,0.26,0.0026,12540968,16739635036,0.07,6,,,,,155983290368
1783701970.3097086,docker,osemosys-api-1,98.98,0.9898,8293581848,16739635036,49.56,16,,,,,155983093760
1783701970.3097086,docker,osemosys-db-1,0.01,0.0001,158544691,16739635036,0.95,8,,,,,155983093760
1783701970.3097086,docker,osemosys-redis-1,0.3,0.003,12404654,16739635036,0.07,6,,,,,155983093760
1783701972.3004947,docker,osemosys-api-1,99.12,0.9912000000000001,8293581848,16739635036,49.56,16,,,,,155982680064
1783701972.3004947,docker,osemosys-db-1,3.03,0.030299999999999997,158544691,16739635036,0.95,8,,,,,155982680064
1783701972.3004947,docker,osemosys-redis-1,0.3,0.003,12666798,16739635036,0.08,6,,,,,155982680064
1783701974.284817,docker,osemosys-api-1,99.08,0.9908,8293581848,16739635036,49.56,16,,,,,155982483456
1783701974.284817,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155982483456
1783701974.284817,docker,osemosys-redis-1,0.29,0.0029,12540968,16739635036,0.07,6,,,,,155982483456
1783701976.283489,docker,osemosys-api-1,99.13,0.9913,8293581848,16739635036,49.56,16,,,,,155982381056
1783701976.283489,docker,osemosys-db-1,0.0,0.0,158754406,16739635036,0.95,8,,,,,155982381056
1783701976.283489,docker,osemosys-redis-1,0.29,0.0029,12666798,16739635036,0.08,6,,,,,155982381056
