ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783704400.696184,docker,osemosys-api-1,100.3,1.003,407581491,16739635036,2.44,14,,,,,155911761920
1783704400.696184,docker,osemosys-db-1,0.0,0.0,118698803,16739635036,0.71,7,,,,,155911761920
1783704400.696184,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155911761920
1783704402.724085,docker,osemosys-api-1,100.56,1.0056,410622361,16739635036,2.45,14,,,,,155911761920
1783704402.724085,docker,osemosys-db-1,0.0,0.0,118489088,16739635036,0.71,7,,,,,155911761920
1783704402.724085,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155911761920
1783704404.7410777,docker,osemosys-api-1,98.69,0.9869,402862899,16739635036,2.41,14,,,,,155911761920
1783704404.7410777,docker,osemosys-db-1,0.0,0.0,118489088,16739635036,0.71,7,,,,,155911761920
1783704404.7410777,docker,osemosys-redis-1,0.26,0.0026,9744416,16739635036,0.06,6,,,,,155911761920
1783704406.7510793,docker,osemosys-api-1,99.78,0.9978,406952345,16739635036,2.43,14,,,,,155911757824
1783704406.7510793,docker,osemosys-db-1,0.0,0.0,118279372,16739635036,0.71,7,,,,,155911757824
1783704406.7510793,docker,osemosys-redis-1,0.26,0.0026,9634316,16739635036,0.06,6,,,,,155911757824
1783704408.7712677,docker,osemosys-api-1,99.34,0.9934000000000001,445644800,16739635036,2.66,14,,,,,155911753728
1783704408.7712677,docker,osemosys-db-1,3.23,0.0323,119013376,16739635036,0.71,7,,,,,155911753728
1783704408.7712677,docker,osemosys-redis-1,0.3,0.003,9740222,16739635036,0.06,6,,,,,155911753728
1783704410.7570465,docker,osemosys-api-1,99.59,0.9959,491362713,16739635036,2.94,14,,,,,155911753728
1783704410.7570465,docker,osemosys-db-1,0.0,0.0,118908518,16739635036,0.71,7,,,,,155911753728
1783704410.7570465,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155911753728
1783704412.7501957,docker,osemosys-api-1,99.45,0.9945,521037414,16739635036,3.11,14,,,,,155911753728
1783704412.7501957,docker,osemosys-db-1,0.0,0.0,118908518,16739635036,0.71,7,,,,,155911753728
1783704412.7501957,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155911753728
1783704414.741487,docker,osemosys-api-1,99.54,0.9954000000000001,521037414,16739635036,3.11,14,,,,,155911753728
1783704414.741487,docker,osemosys-db-1,0.0,0.0,118489088,16739635036,0.71,7,,,,,155911753728
1783704414.741487,docker,osemosys-redis-1,0.31,0.0031,9740222,16739635036,0.06,6,,,,,155911753728
1783704416.7333274,docker,osemosys-api-1,99.12,0.9912000000000001,660078592,16739635036,3.94,14,,,,,155911745536
1783704416.7333274,docker,osemosys-db-1,0.0,0.0,118279372,16739635036,0.71,7,,,,,155911745536
1783704416.7333274,docker,osemosys-redis-1,0.27,0.0027,9634316,16739635036,0.06,6,,,,,155911745536
1783704418.7235694,docker,osemosys-api-1,98.82,0.9882,746061824,16739635036,4.46,14,,,,,155910955008
1783704418.7235694,docker,osemosys-db-1,3.41,0.0341,118803660,16739635036,0.71,7,,,,,155910955008
1783704418.7235694,docker,osemosys-redis-1,0.27,0.0027,9744416,16739635036,0.06,6,,,,,155910955008
1783704420.70987,docker,osemosys-api-1,121.87,1.2187000000000001,824285593,16739635036,4.93,14,,,,,155910660096
1783704420.70987,docker,osemosys-db-1,0.0,0.0,118384230,16739635036,0.71,7,,,,,155910660096
1783704420.70987,docker,osemosys-redis-1,0.28,0.0028000000000000004,9740222,16739635036,0.06,6,,,,,155910660096
1783704422.6995885,docker,osemosys-api-1,99.15,0.9915,896532480,16739635036,5.36,14,,,,,155910639616
1783704422.6995885,docker,osemosys-db-1,0.0,0.0,118384230,16739635036,0.71,7,,,,,155910639616
1783704422.6995885,docker,osemosys-redis-1,0.29,0.0029,9740222,16739635036,0.06,6,,,,,155910639616
1783704424.6851554,docker,osemosys-api-1,98.64,0.9864,1042284544,16739635036,6.23,14,,,,,155909591040
1783704424.6851554,docker,osemosys-db-1,0.0,0.0,118279372,16739635036,0.71,7,,,,,155909591040
1783704424.6851554,docker,osemosys-redis-1,0.26,0.0026,9744416,16739635036,0.06,6,,,,,155909591040
1783704426.671122,docker,osemosys-api-1,99.41,0.9941,1074815565,16739635036,6.43,14,,,,,155908698112
1783704426.671122,docker,osemosys-db-1,0.0,0.0,118279372,16739635036,0.71,7,,,,,155908698112
1783704426.671122,docker,osemosys-redis-1,0.27,0.0027,9613344,16739635036,0.06,6,,,,,155908698112
1783704428.6735134,docker,osemosys-api-1,100.42,1.0042,1101659111,16739635036,6.58,14,,,,,155908698112
1783704428.6735134,docker,osemosys-db-1,3.86,0.038599999999999995,120586240,16739635036,0.72,8,,,,,155908698112
1783704428.6735134,docker,osemosys-redis-1,0.31,0.0031,9740222,16739635036,0.06,6,,,,,155908698112
1783704430.708991,docker,osemosys-api-1,101.11,1.0110999999999999,1114544013,16739635036,6.66,14,,,,,155908685824
1783704430.708991,docker,osemosys-db-1,0.0,0.0,120586240,16739635036,0.72,8,,,,,155908685824
1783704430.708991,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155908685824
1783704432.7338853,docker,osemosys-api-1,101.21,1.0121,1137092591,16739635036,6.79,14,,,,,155908620288
1783704432.7338853,docker,osemosys-db-1,0.0,0.0,120481382,16739635036,0.72,8,,,,,155908620288
1783704432.7338853,docker,osemosys-redis-1,0.27,0.0027,9740222,16739635036,0.06,6,,,,,155908620288
1783704434.7511537,docker,osemosys-api-1,100.17,1.0017,1185410973,16739635036,7.08,14,,,,,155908620288
1783704434.7511537,docker,osemosys-db-1,0.0,0.0,120795955,16739635036,0.72,8,,,,,155908620288
1783704434.7511537,docker,osemosys-redis-1,0.26,0.0026,9744416,16739635036,0.06,6,,,,,155908620288
1783704436.759458,docker,osemosys-api-1,99.73,0.9973000000000001,1231581872,16739635036,7.36,14,,,,,155908620288
1783704436.759458,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155908620288
1783704436.759458,docker,osemosys-redis-1,0.26,0.0026,9621733,16739635036,0.06,6,,,,,155908620288
1783704438.799357,docker,osemosys-api-1,97.88,0.9788,1258425417,16739635036,7.52,14,,,,,155908620288
1783704438.799357,docker,osemosys-db-1,2.84,0.028399999999999998,120795955,16739635036,0.72,8,,,,,155908620288
1783704438.799357,docker,osemosys-redis-1,0.27,0.0027,9744416,16739635036,0.06,6,,,,,155908620288
1783704440.761885,docker,osemosys-api-1,99.08,0.9908,1279900254,16739635036,7.65,14,,,,,155908620288
1783704440.761885,docker,osemosys-db-1,0.0,0.0,120795955,16739635036,0.72,8,,,,,155908620288
1783704440.761885,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155908620288
1783704442.7583866,docker,osemosys-api-1,99.37,0.9937,1421634174,16739635036,8.49,14,,,,,155908620288
1783704442.7583866,docker,osemosys-db-1,0.0,0.0,120795955,16739635036,0.72,8,,,,,155908620288
1783704442.7583866,docker,osemosys-redis-1,0.29,0.0029,9744416,16739635036,0.06,6,,,,,155908620288
1783704444.7468207,docker,osemosys-api-1,99.1,0.991,1439887785,16739635036,8.61,14,,,,,155907506176
1783704444.7468207,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907506176
1783704444.7468207,docker,osemosys-redis-1,0.27,0.0027,9740222,16739635036,0.06,6,,,,,155907506176
1783704446.736213,docker,osemosys-api-1,98.22,0.9822,1464583847,16739635036,8.75,14,,,,,155907440640
1783704446.736213,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907440640
1783704446.736213,docker,osemosys-redis-1,0.26,0.0026,9756999,16739635036,0.06,6,,,,,155907440640
1783704448.7284245,docker,osemosys-api-1,98.08,0.9808,1487132426,16739635036,8.89,14,,,,,155907440640
1783704448.7284245,docker,osemosys-db-1,3.24,0.032400000000000005,120586240,16739635036,0.72,8,,,,,155907440640
1783704448.7284245,docker,osemosys-redis-1,0.24,0.0024,9871294,16739635036,0.06,6,,,,,155907440640
1783704450.7109077,docker,osemosys-api-1,117.63,1.1763,1519344680,16739635036,9.08,16,,,,,155907440640
1783704450.7109077,docker,osemosys-db-1,0.0,0.0,120271667,16739635036,0.72,8,,,,,155907440640
1783704450.7109077,docker,osemosys-redis-1,0.25,0.0025,9744416,16739635036,0.06,6,,,,,155907440640
1783704452.6985261,docker,osemosys-api-1,99.23,0.9923000000000001,1521492164,16739635036,9.09,14,,,,,155907440640
1783704452.6985261,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907440640
1783704452.6985261,docker,osemosys-redis-1,0.26,0.0026,9744416,16739635036,0.06,6,,,,,155907440640
1783704454.6849422,docker,osemosys-api-1,99.21,0.9921,1533303324,16739635036,9.16,14,,,,,155907440640
1783704454.6849422,docker,osemosys-db-1,0.0,0.0,120691097,16739635036,0.72,8,,,,,155907440640
1783704454.6849422,docker,osemosys-redis-1,0.26,0.0026,9740222,16739635036,0.06,6,,,,,155907440640
1783704456.6703978,docker,osemosys-api-1,99.05,0.9904999999999999,1709396983,16739635036,10.21,14,,,,,155907432448
1783704456.6703978,docker,osemosys-db-1,0.0,0.0,120166809,16739635036,0.72,8,,,,,155907432448
1783704456.6703978,docker,osemosys-redis-1,0.26,0.0026,9617539,16739635036,0.06,6,,,,,155907432448
1783704458.6688015,docker,osemosys-api-1,100.81,1.0081,2471753678,16739635036,14.77,14,,,,,155907424256
1783704458.6688015,docker,osemosys-db-1,3.66,0.0366,120481382,16739635036,0.72,8,,,,,155907424256
1783704458.6688015,docker,osemosys-redis-1,0.3,0.003,9744416,16739635036,0.06,6,,,,,155907424256
1783704460.712998,docker,osemosys-api-1,100.65,1.0065,2529735737,16739635036,15.12,14,,,,,155907375104
