ts,scope,name,cpu_percent,cpu_cores,mem_used_bytes,mem_limit_bytes,mem_percent,pids,host_mem_total_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_free_bytes,disk_free_bytes
1783702323.8608,docker,osemosys-api-1,98.81,0.9881,3427383902,16739635036,20.48,14,,,,,155993882624
1783702323.8608,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155993882624
1783702323.8608,docker,osemosys-redis-1,0.3,0.003,12698255,16739635036,0.08,6,,,,,155993882624
1783702325.8524811,docker,osemosys-api-1,98.77,0.9876999999999999,3446711255,16739635036,20.6,14,,,,,155990269952
1783702325.8524811,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155990269952
1783702325.8524811,docker,osemosys-redis-1,0.29,0.0029,12698255,16739635036,0.08,6,,,,,155990269952
1783702327.8472488,docker,osemosys-api-1,97.73,0.9773000000000001,3483218477,16739635036,20.82,14,,,,,155992858624
1783702327.8472488,docker,osemosys-db-1,3.36,0.0336,159068979,16739635036,0.95,8,,,,,155992858624
1783702327.8472488,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155992858624
1783702329.8318639,docker,osemosys-api-1,98.0,0.98,3510062022,16739635036,20.98,14,,,,,155992788992
1783702329.8318639,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155992788992
1783702329.8318639,docker,osemosys-redis-1,0.25,0.0025,12572426,16739635036,0.08,6,,,,,155992788992
1783702331.8214066,docker,osemosys-api-1,98.27,0.9826999999999999,3537979310,16739635036,21.14,14,,,,,155992342528
1783702331.8214066,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155992342528
1783702331.8214066,docker,osemosys-redis-1,0.25,0.0025,12561940,16739635036,0.08,6,,,,,155992342528
1783702333.8061342,docker,osemosys-api-1,120.0,1.2,3563749113,16739635036,21.3,14,,,,,155992342528
1783702333.8061342,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155992342528
1783702333.8061342,docker,osemosys-redis-1,0.25,0.0025,12698255,16739635036,0.08,6,,,,,155992342528
1783702335.788375,docker,osemosys-api-1,98.78,0.9878,3601330077,16739635036,21.52,14,,,,,155992424448
1783702335.788375,docker,osemosys-db-1,0.44,0.0044,158754406,16739635036,0.95,8,,,,,155992424448
1783702335.788375,docker,osemosys-redis-1,0.26,0.0026,12698255,16739635036,0.08,6,,,,,155992424448
1783702337.778294,docker,osemosys-api-1,98.85,0.9884999999999999,3622804914,16739635036,21.65,14,,,,,155992297472
1783702337.778294,docker,osemosys-db-1,3.09,0.030899999999999997,158859264,16739635036,0.95,8,,,,,155992297472
1783702337.778294,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155992297472
1783702339.7673984,docker,osemosys-api-1,101.06,1.0106,3645353492,16739635036,21.78,14,,,,,155991588864
1783702339.7673984,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155991588864
1783702339.7673984,docker,osemosys-redis-1,0.26,0.0026,12561940,16739635036,0.08,6,,,,,155991588864
1783702341.8107328,docker,osemosys-api-1,101.53,1.0153,3665754587,16739635036,21.91,14,,,,,155991588864
1783702341.8107328,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155991588864
1783702341.8107328,docker,osemosys-redis-1,0.27,0.0027,12561940,16739635036,0.08,6,,,,,155991588864
1783702343.8405662,docker,osemosys-api-1,100.42,1.0042,3691524390,16739635036,22.06,14,,,,,155991588864
1783702343.8405662,docker,osemosys-db-1,0.0,0.0,159173836,16739635036,0.95,8,,,,,155991588864
1783702343.8405662,docker,osemosys-redis-1,0.28,0.0028000000000000004,12561940,16739635036,0.08,6,,,,,155991588864
1783702345.860467,docker,osemosys-api-1,98.91,0.9891,3711925485,16739635036,22.18,14,,,,,155991654400
1783702345.860467,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155991654400
1783702345.860467,docker,osemosys-redis-1,0.26,0.0026,12436111,16739635036,0.07,6,,,,,155991654400
1783702347.8722157,docker,osemosys-api-1,100.44,1.0044,3721589161,16739635036,22.24,14,,,,,155991650304
1783702347.8722157,docker,osemosys-db-1,3.3,0.033,158544691,16739635036,0.95,8,,,,,155991650304
1783702347.8722157,docker,osemosys-redis-1,0.3,0.003,12436111,16739635036,0.07,6,,,,,155991650304
1783702349.8762524,docker,osemosys-api-1,99.61,0.9961,3732326580,16739635036,22.31,14,,,,,155991584768
1783702349.8762524,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155991584768
1783702349.8762524,docker,osemosys-redis-1,0.28,0.0028000000000000004,12561940,16739635036,0.08,6,,,,,155991584768
1783702351.871377,docker,osemosys-api-1,98.93,0.9893000000000001,3750580191,16739635036,22.41,14,,,,,155991420928
1783702351.871377,docker,osemosys-db-1,0.0,0.0,158544691,16739635036,0.95,8,,,,,155991420928
1783702351.871377,docker,osemosys-redis-1,0.28,0.0028000000000000004,12561940,16739635036,0.08,6,,,,,155991420928
1783702353.8642106,docker,osemosys-api-1,98.14,0.9814,3769907544,16739635036,22.53,14,,,,,155991416832
1783702353.8642106,docker,osemosys-db-1,0.0,0.0,158964121,16739635036,0.95,8,,,,,155991416832
1783702353.8642106,docker,osemosys-redis-1,0.26,0.0026,12698255,16739635036,0.08,6,,,,,155991416832
