REGION,TECHNOLOGY,YEAR,VALUE
RE1,DEMRESLPGCKN_LOW,2050,0.3632561345565273
RE1,DEMRESLPGCKN_LOW,2051,0.2878067747303396
RE1,DEMRESLPGCKN_LOW,2052,0.2264172089099005
RE1,DEMRESLPGCKN_LOW,2053,0.1768676071235421
RE1,DEMRESLPGCKN_LOW,2054,0.1371915452116545
RE1,DEMRESNGSWHT_LOW,2022,0.1809105812691956
RE1,DEMRESNGSWHT_LOW,2023,0.1881638999729496
RE1,DEMRESNGSWHT_LOW,2024,0.1909758009093131
RE1,DEMRESNGSWHT_LOW,2025,0.1890301872509344
RE1,DEMRESNGSWHT_LOW,2026,0.1851000932220438
RE1,DEMRESNGSWHT_LOW,2027,0.1766882222569038
RE1,DEMRESNGSWHT_LOW,2028,0.1614308250773916
RE1,DEMRESNGSWHT_LOW,2029,0.1376159346875868
RE1,DEMRESNGSWHT_LOW,2030,0.1058112369572342
RE1,DEMRESNGSWHT_LOW,2031,0.0702560709157867
RE1,DEMRESNGSWHT_LOW,2032,0.038154233567931
RE1,DEMRESNGSWHT_LOW,2033,0.0158604204066446
RE1,DEMRESNGSWHT_LOW,2034,0.0046609380362362
RE1,DEMRESNGSWHT_LOW,2035,0.0008815326164156
RE1,DEMRESNGSWHT_LOW,2036,9.617332210267442e-05
RE1,DEMRESNGSWHT_LOW,2037,5.334216439081237e-06
RE1,DEMRESNGSWHT_LOW,2038,1.3020202480800352e-07
RE1,DEMRESNGSWHT_LOW,2039,1.1876508508747303e-09
RE1,DEMRESNGSWHT_LOW,2040,3.3683484840262173e-12
RE1,DEMRESNGSWHT_LOW,2041,2.4185491585863912e-15
RE1,DEMRESNGSWHT_LOW,2042,3.499073471825866e-19
RE1,DEMRESNGSWHT_LOW,2043,7.925724031920856e-24
RE1,DEMRESNGSWHT_LOW,2044,2.129589293242565e-29
RE1,DEMRESNGSWHT_LOW,2045,5.008892295827015e-36
RE1,DEMRESNGSWHT_LOW,2046,7.403001573174266e-44
RE1,DEMRESNGSWHT_LOW,2047,4.795324462623348e-53
RE1,DEMRESNGSWHT_LOW,2048,9.214399245124069e-64
RE1,DEMRESNGSWHT_LOW,2049,3.4458772338526145e-76
RE1,DEMRESNGSWHT_LOW,2050,1.5929056697362595e-90
RE1,DEMRESNGSWHT_LOW,2051,5.590095631316905e-107
RE1,DEMRESNGSWHT_LOW,2052,8.833958023610579e-126
RE1,DEMRESNGSWHT_LOW,2053,3.5969278795742384e-147
RE1,DEMRESNGSWHT_LOW,2054,2.080300482895164e-171
RE1,DEMRESELCWHT_PAS_HIG,2022,0.0
RE1,DEMRESELCWHT_PAS_HIG,2023,0.0
RE1,DEMRESELCWHT_PAS_HIG,2024,0.0
RE1,DEMRESELCWHT_PAS_HIG,2025,0.0
RE1,DEMRESELCWHT_PAS_HIG,2026,0.0
RE1,DEMRESELCWHT_PAS_HIG,2027,0.0
RE1,DEMRESELCWHT_PAS_HIG,2028,0.0
RE1,DEMRESELCWHT_PAS_HIG,2029,0.0
RE1,DEMRESELCWHT_PAS_HIG,2030,0.0
RE1,DEMRESELCWHT_PAS_HIG,2031,0.0
RE1,DEMRESELCWHT_PAS_HIG,2032,0.0
RE1,DEMRESELCWHT_PAS_HIG,2033,0.0
RE1,DEMRESELCWHT_PAS_HIG,2034,0.0
RE1,DEMRESELCWHT_PAS_HIG,2035,0.0
RE1,DEMRESELCWHT_PAS_HIG,2036,0.0
RE1,DEMRESELCWHT_PAS_HIG,2037,0.0
RE1,DEMRESELCWHT_PAS_HIG,2038,0.0
RE1,DEMRESELCWHT_PAS_HIG,2039,0.0
RE1,DEMRESELCWHT_PAS_HIG,2040,0.0
RE1,DEMRESELCWHT_PAS_HIG,2041,0.0
RE1,DEMRESELCWHT_PAS_HIG,2042,0.0
RE1,DEMRESELCWHT_PAS_HIG,2043,0.0
RE1,DEMRESELCWHT_PAS_HIG,2044,0.0
RE1,DEMRESELCWHT_PAS_HIG,2045,0.0
RE1,DEMRESELCWHT_PAS_HIG,2046,0.0
RE1,DEMRESELCWHT_PAS_HIG,2047,0.0
RE1,DEMRESELCWHT_PAS_HIG,2048,0.0
RE1,DEMRESELCWHT_PAS_HIG,2049,0.0
RE1,DEMRESELCWHT_PAS_HIG,2050,0.0
RE1,DEMRESELCWHT_PAS_HIG,2051,0.0
RE1,DEMRESELCWHT_PAS_HIG,2052,0.0
RE1,DEMRESELCWHT_PAS_HIG,2053,0.0
RE1,DEMRESELCWHT_PAS_HIG,2054,0.0
RE1,DEMRESELCREF_LOW,2022,7.340431047997106
RE1,DEMRESELCREF_LOW,2023,7.626314137661443
RE1,DEMRESELCREF_LOW,2024,7.828238688001447
RE1,DEMRESELCREF_LOW,2025,7.36552658700196
RE1,DEMRESELCREF_LOW,2026,6.500006055756562
RE1,DEMRESELCREF_LOW,2027,4.928689713822014
RE1,DEMRESELCREF_LOW,2028,2.879848073898637
RE1,DEMRESELCREF_LOW,2029,1.1141298649737408
RE1,DEMRESELCREF_LOW,2030,0.2332557031002844
RE1,DEMRESELCREF_LOW,2031,0.0204011443119529
RE1,DEMRESELCREF_LOW,2032,0.0005396235181577
RE1,DEMRESELCREF_LOW,2033,2.9095207746980043e-06
RE1,DEMRESELCREF_LOW,2034,1.9925881836061793e-09
RE1,DEMRESELCREF_LOW,2035,9.913811070267413e-14
RE1,DEMRESELCREF_LOW,2036,1.8678486454984493e-19
RE1,DEMRESELCREF_LOW,2037,6.285795932121029e-27
RE1,DEMRESELCREF_LOW,2038,1.6011198809945015e-36
RE1,DEMRESELCREF_LOW,2039,1.166935471145844e-48
RE1,DEMRESELCREF_LOW,2040,8.147603723314077e-64
RE1,DEMRESELCREF_LOW,2041,1.6045714543824564e-82
RE1,DEMRESELCREF_LOW,2042,2.2914213571740983e-105
RE1,DEMRESELCREF_LOW,2043,5.2883717649193595e-133
RE1,DEMRESELCREF_LOW,2044,3.783968221875986e-166
RE1,DEMRESELCREF_LOW,2045,1.376261522689266e-205
RE1,DEMRESELCREF_LOW,2046,3.5398371359426865e-252
RE1,DEMRESELCREF_LOW,2047,7.547024942373238e-307
RE1,DEMRESELCREF_LOW,2048,0.0
RE1,DEMRESELCREF_LOW,2049,0.0
RE1,DEMRESELCREF_LOW,2050,0.0
RE1,DEMRESELCREF_LOW,2051,0.0
RE1,DEMRESELCREF_LOW,2052,0.0
RE1,DEMRESELCREF_LOW,2053,0.0
RE1,DEMRESELCREF_LOW,2054,0.0
RE1,DEMRESELCREF_HIG,2022,0.0
RE1,DEMRESELCREF_HIG,2023,0.0
RE1,DEMRESELCREF_HIG,2024,0.0
RE1,DEMRESELCREF_HIG,2025,0.0
RE1,DEMRESELCREF_HIG,2026,0.0
RE1,DEMRESELCREF_HIG,2027,0.0
RE1,DEMRESELCREF_HIG,2028,0.0
RE1,DEMRESELCREF_HIG,2029,0.0
RE1,DEMRESELCREF_HIG,2030,0.0
RE1,DEMRESELCREF_HIG,2031,0.0
RE1,DEMRESELCREF_HIG,2032,0.0
RE1,DEMRESELCREF_HIG,2033,0.0
RE1,DEMRESELCREF_HIG,2034,0.0
RE1,DEMRESELCREF_HIG,2035,0.0
RE1,DEMRESELCREF_HIG,2036,0.0
RE1,DEMRESELCREF_HIG,2037,0.0
RE1,DEMRESELCREF_HIG,2038,0.0
RE1,DEMRESELCREF_HIG,2039,0.0
RE1,DEMRESELCREF_HIG,2040,0.0
RE1,DEMRESELCREF_HIG,2041,0.0
RE1,DEMRESELCREF_HIG,2042,0.0
RE1,DEMRESELCREF_HIG,2043,0.0
RE1,DEMRESELCREF_HIG,2044,0.0
RE1,DEMRESELCREF_HIG,2045,0.0
RE1,DEMRESELCREF_HIG,2046,0.0
RE1,DEMRESELCREF_HIG,2047,0.0
RE1,DEMRESELCREF_HIG,2048,0.0
RE1,DEMRESELCREF_HIG,2049,0.0
RE1,DEMRESELCREF_HIG,2050,0.0
RE1,DEMRESELCREF_HIG,2051,0.0
RE1,DEMRESELCREF_HIG,2052,0.0
RE1,DEMRESELCREF_HIG,2053,0.0
RE1,DEMRESELCREF_HIG,2054,0.0
RE1,DEMRESELCILU_LOW,2022,0.2912599503328634
RE1,DEMRESELCILU_LOW,2023,0.391302127609795
RE1,DEMRESELCILU_LOW,2024,0.4925106208907428
RE1,DEMRESELCILU_LOW,2025,0.4633992673360522
RE1,DEMRESELCILU_LOW,2026,0.4089453765916726
RE1,DEMRESELCILU_LOW,2027,0.3100866143559072
RE1,DEMRESELCILU_LOW,2028,0.1811845319842865
RE1,DEMRESELCILU_LOW,2029,0.0700950511884845
RE1,DEMRESELCILU_LOW,2030,0.0146751926887856
RE1,DEMRESELCILU_LOW,2031,0.0012835301339702
RE1,DEMRESELCILU_LOW,2032,3.3950205731780216e-05
RE1,DEMRESELCILU_LOW,2033,1.830513785223975e-07
RE1,DEMRESELCILU_LOW,2034,1.2536291784148207e-10
RE1,DEMRESELCILU_LOW,2035,6.237236037647527e-15
RE1,DEMRESELCILU_LOW,2036,1.1751497786269395e-20
RE1,DEMRESELCILU_LOW,2037,3.95468429196785e-28
RE1,DEMRESELCILU_LOW,2038,1.0073384041263009e-37
RE1,DEMRESELCILU_LOW,2039,7.341729555517674e-50
RE1,DEMRESELCILU_LOW,2040,5.126033490383529e-65
RE1,DEMRESELCILU_LOW,2041,1.0095099482246647e-83
RE1,DEMRESELCILU_LOW,2042,1.4416389181820449e-106
RE1,DEMRESELCILU_LOW,2043,3.327158720177524e-134
RE1,DEMRESELCILU_LOW,2044,2.3806690274319824e-167
RE1,DEMRESELCILU_LOW,2045,8.658696343618748e-207
RE1,DEMRESELCILU_LOW,2046,2.2270748953368126e-253
RE1,DEMRESELCILU_LOW,2047,4.748181664342065e-308
RE1,DEMRESELCILU_LOW,2048,0.0
RE1,DEMRESELCILU_LOW,2049,0.0
RE1,DEMRESELCILU_LOW,2050,0.0
RE1,DEMRESELCILU_LOW,2051,0.0
RE1,DEMRESELCILU_LOW,2052,0.0
RE1,DEMRESELCILU_LOW,2053,0.0
RE1,DEMRESELCILU_LOW,2054,0.0
RE1,DEMRESELCILU_HIG,2022,0.0
RE1,DEMRESELCILU_HIG,2023,0.0
RE1,DEMRESELCILU_HIG,2024,0.0
RE1,DEMRESELCILU_HIG,2025,0.0
RE1,DEMRESELCILU_HIG,2026,0.0
RE1,DEMRESELCILU_HIG,2027,0.0
RE1,DEMRESELCILU_HIG,2028,0.0
RE1,DEMRESELCILU_HIG,2029,0.0
RE1,DEMRESELCILU_HIG,2030,0.0
RE1,DEMRESELCILU_HIG,2031,0.0
RE1,DEMRESELCILU_HIG,2032,0.0
RE1,DEMRESELCILU_HIG,2033,0.0
RE1,DEMRESELCILU_HIG,2034,0.0
RE1,DEMRESELCILU_HIG,2035,0.0
RE1,DEMRESELCILU_HIG,2036,0.0
RE1,DEMRESELCILU_HIG,2037,0.0
RE1,DEMRESELCILU_HIG,2038,0.0
RE1,DEMRESELCILU_HIG,2039,0.0
RE1,DEMRESELCILU_HIG,2040,0.0
RE1,DEMRESELCILU_HIG,2041,0.0
RE1,DEMRESELCILU_HIG,2042,0.0
RE1,DEMRESELCILU_HIG,2043,0.0
RE1,DEMRESELCILU_HIG,2044,0.0
RE1,DEMRESELCILU_HIG,2045,0.0
RE1,DEMRESELCILU_HIG,2046,0.0
RE1,DEMRESELCILU_HIG,2047,0.0
RE1,DEMRESELCILU_HIG,2048,0.0
RE1,DEMRESELCILU_HIG,2049,0.0
RE1,DEMRESELCILU_HIG,2050,0.0
RE1,DEMRESELCILU_HIG,2051,0.0
RE1,DEMRESELCILU_HIG,2052,0.0
RE1,DEMRESELCILU_HIG,2053,0.0
RE1,DEMRESELCILU_HIG,2054,0.0
RE1,DEMRESELCAIR_SPL_LOW,2022,0.8948956889140395
RE1,DEMRESELCAIR_SPL_LOW,2023,0.9979704353507504
RE1,DEMRESELCAIR_SPL_LOW,2024,1.0928485235331784
RE1,DEMRESELCAIR_SPL_LOW,2025,1.0817148563156511
RE1,DEMRESELCAIR_SPL_LOW,2026,1.0592251092567595
RE1,DEMRESELCAIR_SPL_LOW,2027,1.0110886400254029
RE1,DEMRESELCAIR_SPL_LOW,2028,0.9237790233032972
RE1,DEMRESELCAIR_SPL_LOW,2029,0.7874996220562182
RE1,DEMRESELCAIR_SPL_LOW,2030,0.6054989874703737
RE1,DEMRESELCAIR_SPL_LOW,2031,0.4020365041224215
RE1,DEMRESELCAIR_SPL_LOW,2032,0.2183355044079832
RE1,DEMRESELCAIR_SPL_LOW,2033,0.0907603839936133
RE1,DEMRESELCAIR_SPL_LOW,2034,0.0266719617193761
RE1,DEMRESELCAIR_SPL_LOW,2035,0.0050445219431423
RE1,DEMRESELCAIR_SPL_LOW,2036,0.0005503465494725
RE1,DEMRESELCAIR_SPL_LOW,2037,3.05247603722554e-05
RE1,DEMRESELCAIR_SPL_LOW,2038,7.45073930283059e-07
RE1,DEMRESELCAIR_SPL_LOW,2039,6.796266713748223e-09
RE1,DEMRESELCAIR_SPL_LOW,2040,1.9275189055294383e-11
RE1,DEMRESELCAIR_SPL_LOW,2041,1.3840014622107314e-14
RE1,DEMRESELCAIR_SPL_LOW,2042,2.0023255612551972e-18
RE1,DEMRESELCAIR_SPL_LOW,2043,4.53545201275485e-23
RE1,DEMRESELCAIR_SPL_LOW,2044,1.218645767563689e-28
RE1,DEMRESELCAIR_SPL_LOW,2045,2.8663110844240595e-35
RE1,DEMRESELCAIR_SPL_LOW,2046,4.236326958931875e-43
RE1,DEMRESELCAIR_SPL_LOW,2047,2.744098065769598e-52
RE1,DEMRESELCAIR_SPL_LOW,2048,5.272889320181927e-63
RE1,DEMRESELCAIR_SPL_LOW,2049,1.9718843064732918e-75
RE1,DEMRESELCAIR_SPL_LOW,2050,9.115315139458636e-90
RE1,DEMRESELCAIR_SPL_LOW,2051,3.1989014985175707e-106
RE1,DEMRESELCAIR_SPL_LOW,2052,5.055183922302955e-125
RE1,DEMRESELCAIR_SPL_LOW,2053,2.058322208222947e-146
RE1,DEMRESELCAIR_SPL_LOW,2054,1.190440516763122e-170
RE1,DEMRESELCAIR_PAR_LOW,2022,0.549497352841954
RE1,DEMRESELCAIR_PAR_LOW,2023,0.6127888638118641
RE1,DEMRESELCAIR_PAR_LOW,2024,0.6710473390116007
RE1,DEMRESELCAIR_PAR_LOW,2025,0.6708326382170763
RE1,DEMRESELCAIR_PAR_LOW,2026,0.6703923392207686
RE1,DEMRESELCAIR_PAR_LOW,2027,0.6694186736076937
RE1,DEMRESELCAIR_PAR_LOW,2028,0.667532111962283
RE1,DEMRESELCAIR_PAR_LOW,2029,0.6642108766850489
RE1,DEMRESELCAIR_PAR_LOW,2030,0.6587781767039285
RE1,DEMRESELCAIR_PAR_LOW,2031,0.6504013828769576
RE1,DEMRESELCAIR_PAR_LOW,2032,0.638110360308646
RE1,DEMRESELCAIR_PAR_LOW,2033,0.620843901769984
RE1,DEMRESELCAIR_PAR_LOW,2034,0.5975336629751002
RE1,DEMRESELCAIR_PAR_LOW,2035,0.5672327336072878
RE1,DEMRESELCAIR_PAR_LOW,2036,0.5292892119501486
RE1,DEMRESELCAIR_PAR_LOW,2037,0.483552399508204
RE1,DEMRESELCAIR_PAR_LOW,2038,0.4305805317204451
RE1,DEMRESELCAIR_PAR_LOW,2039,0.3717976238853171
RE1,DEMRESELCAIR_PAR_LOW,2040,0.3095311542288793
RE1,DEMRESELCAIR_PAR_LOW,2041,0.2468645200751711
RE1,DEMRESELCAIR_PAR_LOW,2042,0.1872712539928658
RE1,DEMRESELCAIR_PAR_LOW,2043,0.1340656606013932
RE1,DEMRESELCAIR_PAR_LOW,2044,0.0897907979127914
RE1,DEMRESELCAIR_PAR_LOW,2045,0.0557300603469555
RE1,DEMRESELCAIR_PAR_LOW,2046,0.0317242658388705
RE1,DEMRESELCAIR_PAR_LOW,2047,0.0163775203540028
RE1,DEMRESELCAIR_PAR_LOW,2048,0.0075746431920471
RE1,DEMRESELCAIR_PAR_LOW,2049,0.0030975134738593
RE1,DEMRESELCAIR_PAR_LOW,2050,0.0011041829193264
RE1,DEMRESELCAIR_PAR_LOW,2051,0.0003379320917813
RE1,DEMRESELCAIR_PAR_LOW,2052,8.73554367744891e-05
RE1,DEMRESELCAIR_PAR_LOW,2053,1.8743273912788406e-05
RE1,DEMRESELCAIR_PAR_LOW,2054,3.276529067305932e-06
RE1,DEMRESELCTV_LOW,2022,1.2869014548811977
RE1,DEMRESELCTV_LOW,2023,1.3766418947077783
RE1,DEMRESELCTV_LOW,2024,1.4358954429296449
RE1,DEMRESELCTV_LOW,2025,1.0346970273277871
RE1,DEMRESELCTV_LOW,2026,0.5282364131255783
RE1,DEMRESELCTV_LOW,2027,0.1192502153488222
RE1,DEMRESELCTV_LOW,2028,0.0066280055414255
RE1,DEMRESELCTV_LOW,2029,4.010653203184775e-05
RE1,DEMRESELCTV_LOW,2030,8.929625829255407e-09
RE1,DEMRESELCTV_LOW,2031,1.8184417600450927e-14
RE1,DEMRESELCTV_LOW,2032,5.959137736386446e-23
RE1,DEMRESELCTV_LOW,2033,3.7660507705469605e-35
RE1,DEMRESELCTV_LOW,2034,3.605474887637522e-52
RE1,DEMRESELCTV_LOW,2035,2.59086198011734e-75
RE1,DEMRESELCTV_LOW,2036,4.2030418536432615e-106
RE1,DEMRESELCTV_LOW,2037,2.704432879053512e-146
RE1,DEMRESELCTV_LOW,2038,6.816847144704462e-198
RE1,DEMRESELCTV_LOW,2039,3.5963092601971494e-263
RE1,DEMRESELCTV_LOW,2040,0.0
RE1,DEMRESELCTV_LOW,2041,0.0
RE1,DEMRESELCTV_LOW,2042,0.0
RE1,DEMRESELCTV_LOW,2043,0.0
RE1,DEMRESELCTV_LOW,2044,0.0
RE1,DEMRESELCTV_LOW,2045,0.0
RE1,DEMRESELCTV_LOW,2046,0.0
RE1,DEMRESELCTV_LOW,2047,0.0
RE1,DEMRESELCTV_LOW,2048,0.0
RE1,DEMRESELCTV_LOW,2049,0.0
RE1,DEMRESELCTV_LOW,2050,0.0
RE1,DEMRESELCTV_LOW,2051,0.0
RE1,DEMRESELCTV_LOW,2052,0.0
RE1,DEMRESELCTV_LOW,2053,0.0
RE1,DEMRESELCTV_LOW,2054,0.0
RE1,DEMRESELCTV_MID,2022,0.0088679719972389
RE1,DEMRESELCTV_MID,2023,0.0129997748429001
RE1,DEMRESELCTV_MID,2024,0.0324954116855934
RE1,DEMRESELCTV_MID,2025,0.023415984804768
RE1,DEMRESELCTV_MID,2026,0.011954393891532
RE1,DEMRESELCTV_MID,2027,0.0026987235459493
RE1,DEMRESELCTV_MID,2028,0.0001499968328359
RE1,DEMRESELCTV_MID,2029,9.076414832804728e-07
RE1,DEMRESELCTV_MID,2030,2.020842596504996e-10
RE1,DEMRESELCTV_MID,2031,4.115272731723252e-16
RE1,DEMRESELCTV_MID,2032,1.3485984302585552e-24
RE1,DEMRESELCTV_MID,2033,8.52286082669644e-37
RE1,DEMRESELCTV_MID,2034,8.159465326862992e-54
RE1,DEMRESELCTV_MID,2035,5.8633187450397115e-77
RE1,DEMRESELCTV_MID,2036,9.511805057842905e-108
RE1,DEMRESELCTV_MID,2037,6.1203383723813846e-148
RE1,DEMRESELCTV_MID,2038,1.542704626967659e-199
RE1,DEMRESELCTV_MID,2039,8.138722811208509e-265
RE1,DEMRESELCTV_MID,2040,0.0
RE1,DEMRESELCTV_MID,2041,0.0
RE1,DEMRESELCTV_MID,2042,0.0
RE1,DEMRESELCTV_MID,2043,0.0
RE1,DEMRESELCTV_MID,2044,0.0
RE1,DEMRESELCTV_MID,2045,0.0
RE1,DEMRESELCTV_MID,2046,0.0
RE1,DEMRESELCTV_MID,2047,0.0
RE1,DEMRESELCTV_MID,2048,0.0
RE1,DEMRESELCTV_MID,2049,0.0
RE1,DEMRESELCTV_MID,2050,0.0
RE1,DEMRESELCTV_MID,2051,0.0
RE1,DEMRESELCTV_MID,2052,0.0
RE1,DEMRESELCTV_MID,2053,0.0
RE1,DEMRESELCTV_MID,2054,0.0
RE1,DEMRESELCWSH_LOW,2022,1.7413645762729328
RE1,DEMRESELCWSH_LOW,2023,1.8153213817009808
RE1,DEMRESELCWSH_LOW,2024,1.8695441911148407
RE1,DEMRESELCWSH_LOW,2025,1.3471815281046478
RE1,DEMRESELCWSH_LOW,2026,0.687766872272644
RE1,DEMRESELCWSH_LOW,2027,0.1552644717220599
RE1,DEMRESELCWSH_LOW,2028,0.0086297016399517
RE1,DEMRESELCWSH_LOW,2029,5.221893721796299e-05
RE1,DEMRESELCWSH_LOW,2030,1.1626424598055832e-08
RE1,DEMRESELCWSH_LOW,2031,2.3676217137625708e-14
RE1,DEMRESELCWSH_LOW,2032,7.758831880115103e-23
RE1,DEMRESELCWSH_LOW,2033,4.903419936450502e-35
RE1,DEMRESELCWSH_LOW,2034,4.6943492059842384e-52
RE1,DEMRESELCWSH_LOW,2035,3.3733173183042126e-75
RE1,DEMRESELCWSH_LOW,2036,5.4723848600418775e-106
RE1,DEMRESELCWSH_LOW,2037,3.5211872871318894e-146
RE1,DEMRESELCWSH_LOW,2038,8.875574502205911e-198
RE1,DEMRESELCWSH_LOW,2039,4.6824155059203185e-263
RE1,DEMRESELCWSH_LOW,2040,0.0
RE1,DEMRESELCWSH_LOW,2041,0.0
RE1,DEMRESELCWSH_LOW,2042,0.0
RE1,DEMRESELCWSH_LOW,2043,0.0
RE1,DEMRESELCWSH_LOW,2044,0.0
RE1,DEMRESELCWSH_LOW,2045,0.0
RE1,DEMRESELCWSH_LOW,2046,0.0
RE1,DEMRESELCWSH_LOW,2047,0.0
RE1,DEMRESELCWSH_LOW,2048,0.0
RE1,DEMRESELCWSH_LOW,2049,0.0
RE1,DEMRESELCWSH_LOW,2050,0.0
RE1,DEMRESELCWSH_LOW,2051,0.0
RE1,DEMRESELCWSH_LOW,2052,0.0
RE1,DEMRESELCWSH_LOW,2053,0.0
RE1,DEMRESELCWSH_LOW,2054,0.0
RE1,DEMRESELCWSH_HIG,2022,0.0
RE1,DEMRESELCWSH_HIG,2023,0.0
RE1,DEMRESELCWSH_HIG,2024,0.0
RE1,DEMRESELCWSH_HIG,2025,0.0
RE1,DEMRESELCWSH_HIG,2026,0.0
RE1,DEMRESELCWSH_HIG,2027,0.0
RE1,DEMRESELCWSH_HIG,2028,0.0
RE1,DEMRESELCWSH_HIG,2029,0.0
RE1,DEMRESELCWSH_HIG,2030,0.0
RE1,DEMRESELCWSH_HIG,2031,0.0
RE1,DEMRESELCWSH_HIG,2032,0.0
RE1,DEMRESELCWSH_HIG,2033,0.0
RE1,DEMRESELCWSH_HIG,2034,0.0
RE1,DEMRESELCWSH_HIG,2035,0.0
RE1,DEMRESELCWSH_HIG,2036,0.0
RE1,DEMRESELCWSH_HIG,2037,0.0
RE1,DEMRESELCWSH_HIG,2038,0.0
RE1,DEMRESELCWSH_HIG,2039,0.0
RE1,DEMRESELCWSH_HIG,2040,0.0
RE1,DEMRESELCWSH_HIG,2041,0.0
RE1,DEMRESELCWSH_HIG,2042,0.0
RE1,DEMRESELCWSH_HIG,2043,0.0
RE1,DEMRESELCWSH_HIG,2044,0.0
RE1,DEMRESELCWSH_HIG,2045,0.0
RE1,DEMRESELCWSH_HIG,2046,0.0
RE1,DEMRESELCWSH_HIG,2047,0.0
RE1,DEMRESELCWSH_HIG,2048,0.0
RE1,DEMRESELCWSH_HIG,2049,0.0
RE1,DEMRESELCWSH_HIG,2050,0.0
RE1,DEMRESELCWSH_HIG,2051,0.0
RE1,DEMRESELCWSH_HIG,2052,0.0
RE1,DEMRESELCWSH_HIG,2053,0.0
RE1,DEMRESELCWSH_HIG,2054,0.0
RE1,DEMRESELCFAN_LOW,2022,0.4195175063470524
RE1,DEMRESELCFAN_LOW,2023,0.435143213554794
RE1,DEMRESELCFAN_LOW,2024,0.4459492452463193
RE1,DEMRESELCFAN_LOW,2025,0.4322288293823745
RE1,DEMRESELCFAN_LOW,2026,0.4053851950581622
RE1,DEMRESELCFAN_LOW,2027,0.3517428814096041
RE1,DEMRESELCFAN_LOW,2028,0.2670126966060626
RE1,DEMRESELCFAN_LOW,2029,0.1640555591320424
RE1,DEMRESELCFAN_LOW,2030,0.0735652431912247
RE1,DEMRESELCFAN_LOW,2031,0.0210825847661893
RE1,DEMRESELCFAN_LOW,2032,0.0032717292607218
RE1,DEMRESELCFAN_LOW,2033,0.0002245751566445
RE1,DEMRESELCFAN_LOW,2034,5.349468926279525e-06
RE1,DEMRESELCFAN_LOW,2035,3.320265246026105e-08
RE1,DEMRESELCFAN_LOW,2036,3.844332558135197e-11
RE1,DEMRESELCFAN_LOW,2037,5.6475750682929865e-15
RE1,DEMRESELCFAN_LOW,2038,6.77713741567345e-20
RE1,DEMRESELCFAN_LOW,2039,4.033454569398013e-26
RE1,DEMRESELCFAN_LOW,2040,6.792359317987883e-34
RE1,DEMRESELCFAN_LOW,2041,1.7286813032830614e-43
RE1,DEMRESELCFAN_LOW,2042,3.3126836902922355e-55
RE1,DEMRESELCFAN_LOW,2043,2.2132324539684818e-69
RE1,DEMRESELCFAN_LOW,2044,2.2103867989339592e-86
RE1,DEMRESELCFAN_LOW,2045,1.30534806806455e-106
RE1,DEMRESELCFAN_LOW,2046,1.657462931854134e-130
RE1,DEMRESELCFAN_LOW,2047,1.5069296663058143e-158
RE1,DEMRESELCFAN_LOW,2048,2.981159287949576e-191
RE1,DEMRESELCFAN_LOW,2049,3.545524707046889e-229
RE1,DEMRESELCFAN_LOW,2050,6.3444994744857025e-273
RE1,DEMRESELCFAN_LOW,2051,0.0
RE1,DEMRESELCFAN_LOW,2052,0.0
RE1,DEMRESELCFAN_LOW,2053,0.0
RE1,DEMRESELCFAN_LOW,2054,0.0
RE1,DEMRESELCFAN_HIG,2022,0.0
RE1,DEMRESELCFAN_HIG,2023,0.0
RE1,DEMRESELCFAN_HIG,2024,0.0
RE1,DEMRESELCFAN_HIG,2025,0.0
RE1,DEMRESELCFAN_HIG,2026,0.0
RE1,DEMRESELCFAN_HIG,2027,0.0
RE1,DEMRESELCFAN_HIG,2028,0.0
RE1,DEMRESELCFAN_HIG,2029,0.0
RE1,DEMRESELCFAN_HIG,2030,0.0
RE1,DEMRESELCFAN_HIG,2031,0.0
RE1,DEMRESELCFAN_HIG,2032,0.0
RE1,DEMRESELCFAN_HIG,2033,0.0
RE1,DEMRESELCFAN_HIG,2034,0.0
RE1,DEMRESELCFAN_HIG,2035,0.0
RE1,DEMRESELCFAN_HIG,2036,0.0
RE1,DEMRESELCFAN_HIG,2037,0.0
RE1,DEMRESELCFAN_HIG,2038,0.0
RE1,DEMRESELCFAN_HIG,2039,0.0
RE1,DEMRESELCFAN_HIG,2040,0.0
RE1,DEMRESELCFAN_HIG,2041,0.0
RE1,DEMRESELCFAN_HIG,2042,0.0
RE1,DEMRESELCFAN_HIG,2043,0.0
RE1,DEMRESELCFAN_HIG,2044,0.0
RE1,DEMRESELCFAN_HIG,2045,0.0
RE1,DEMRESELCFAN_HIG,2046,0.0
RE1,DEMRESELCFAN_HIG,2047,0.0
RE1,DEMRESELCFAN_HIG,2048,0.0
RE1,DEMRESELCFAN_HIG,2049,0.0
RE1,DEMRESELCFAN_HIG,2050,0.0
RE1,DEMRESELCFAN_HIG,2051,0.0
RE1,DEMRESELCFAN_HIG,2052,0.0
RE1,DEMRESELCFAN_HIG,2053,0.0
RE1,DEMRESELCFAN_HIG,2054,0.0
RE1,DEMRESELCOTH_LOW,2022,6.838056239892905
RE1,DEMRESELCOTH_LOW,2023,7.134708013253479
RE1,DEMRESELCOTH_LOW,2024,7.340448339258582
RE1,DEMRESELCOTH_LOW,2025,5.289479894432809
RE1,DEMRESELCOTH_LOW,2026,2.700400032994289
