Technology,Year,Factor_Type,Job_Type,Unit,Value_Numeric,Value,Source,Default_Source,Default_Source_Note,lifetime_years,lifetime_source_year,construction_time_years,construction_time_source_year,construction_time_source,technology_sheet,assumption_mapping_type,assumption_notes,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method
Hydro (large),2028,Construction,Direct,job-yr/MW,7.84893333333,7.84893333333,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2028,7.84893333333,Linear interpolation between known datapoints
Hydro (large),2028,Construction&Manufacturing,Direct,job-yr/MW,11.5612666667,11.5612666667,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2028,11.5612666667,Linear interpolation between known datapoints
Hydro (large),2028,Manufacturing,Direct,job-yr/MW,3.71233333333,3.71233333333,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2028,3.71233333333,Linear interpolation between known datapoints
Hydro (large),2028,O&M,Direct,job/MW,0.6364,0.6364,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2028,0.6364,Linear interpolation between known datapoints
Hydro (large),2029,Construction,Direct,job-yr/MW,7.88346666667,7.88346666667,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2029,7.88346666667,Linear interpolation between known datapoints
Hydro (large),2029,Construction&Manufacturing,Direct,job-yr/MW,11.6121333333,11.6121333333,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2029,11.6121333333,Linear interpolation between known datapoints
Hydro (large),2029,Manufacturing,Direct,job-yr/MW,3.72866666667,3.72866666667,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2029,3.72866666667,Linear interpolation between known datapoints
Hydro (large),2029,O&M,Direct,job/MW,0.6392,0.6392,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2029,0.6392,Linear interpolation between known datapoints
Hydro (large),2030,Construction,Direct,job-yr/MW,7.918,7.918,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Rutovitz Table 9 decline to 2030,Hydro-large,1.07,,,Rutovitz Table 9 Latin America 2030,2015,2030,7.918,Known datapoint
Hydro (large),2030,Construction&Manufacturing,Direct,job-yr/MW,11.663,11.663,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Derived Construction&Manufacturing,Hydro-large,1.07,,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2015,2030,11.663,Known datapoint
Hydro (large),2030,Manufacturing,Direct,job-yr/MW,3.745,3.745,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Rutovitz Table 9 decline to 2030,Hydro-large,1.07,,,Rutovitz Table 9 Latin America 2030,2015,2030,3.745,Known datapoint
Hydro (large),2030,O&M,Direct,job/MW,0.642,0.642,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Rutovitz Table 9 decline to 2030,Hydro-large,1.07,,,Rutovitz Table 9 Latin America 2030,2015,2030,0.642,Known datapoint
Hydro (large),2031,Construction,Direct,job-yr/MW,7.91598514086,7.91598514086,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2031,7.91598514086,Linear interpolation between known datapoints
Hydro (large),2031,Construction&Manufacturing,Direct,job-yr/MW,11.6600321669,11.6600321669,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2031,11.6600321669,Linear interpolation between known datapoints
Hydro (large),2031,Manufacturing,Direct,job-yr/MW,3.74404702608,3.74404702608,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2031,3.74404702608,Linear interpolation between known datapoints
Hydro (large),2031,O&M,Direct,job/MW,0.641824590164,0.641824590164,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2031,0.641824590164,Linear interpolation between known datapoints
Hydro (large),2032,Construction,Direct,job-yr/MW,7.91397028172,7.91397028172,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2032,7.91397028172,Linear interpolation between known datapoints
Hydro (large),2032,Construction&Manufacturing,Direct,job-yr/MW,11.6570643339,11.6570643339,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2032,11.6570643339,Linear interpolation between known datapoints
Hydro (large),2032,Manufacturing,Direct,job-yr/MW,3.74309405216,3.74309405216,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2032,3.74309405216,Linear interpolation between known datapoints
Hydro (large),2032,O&M,Direct,job/MW,0.641649180328,0.641649180328,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2032,0.641649180328,Linear interpolation between known datapoints
Hydro (large),2033,Construction,Direct,job-yr/MW,7.91195542257,7.91195542257,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2033,7.91195542257,Linear interpolation between known datapoints
Hydro (large),2033,Construction&Manufacturing,Direct,job-yr/MW,11.6540965008,11.6540965008,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2033,11.6540965008,Linear interpolation between known datapoints
Hydro (large),2033,Manufacturing,Direct,job-yr/MW,3.74214107824,3.74214107824,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2033,3.74214107824,Linear interpolation between known datapoints
Hydro (large),2033,O&M,Direct,job/MW,0.641473770492,0.641473770492,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2033,0.641473770492,Linear interpolation between known datapoints
Hydro (large),2034,Construction,Direct,job-yr/MW,7.90994056343,7.90994056343,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2034,7.90994056343,Linear interpolation between known datapoints
Hydro (large),2034,Construction&Manufacturing,Direct,job-yr/MW,11.6511286678,11.6511286678,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2034,11.6511286678,Linear interpolation between known datapoints
Hydro (large),2034,Manufacturing,Direct,job-yr/MW,3.74118810433,3.74118810433,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2034,3.74118810433,Linear interpolation between known datapoints
Hydro (large),2034,O&M,Direct,job/MW,0.641298360656,0.641298360656,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2034,0.641298360656,Linear interpolation between known datapoints
Hydro (large),2035,Construction,Direct,job-yr/MW,7.90792570429,7.90792570429,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2035,7.90792570429,Linear interpolation between known datapoints
Hydro (large),2035,Construction&Manufacturing,Direct,job-yr/MW,11.6481608347,11.6481608347,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2035,11.6481608347,Linear interpolation between known datapoints
Hydro (large),2035,Manufacturing,Direct,job-yr/MW,3.74023513041,3.74023513041,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2035,3.74023513041,Linear interpolation between known datapoints
Hydro (large),2035,O&M,Direct,job/MW,0.64112295082,0.64112295082,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2035,0.64112295082,Linear interpolation between known datapoints
Hydro (large),2036,Construction,Direct,job-yr/MW,7.90591084515,7.90591084515,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2036,7.90591084515,Linear interpolation between known datapoints
Hydro (large),2036,Construction&Manufacturing,Direct,job-yr/MW,11.6451930016,11.6451930016,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2036,11.6451930016,Linear interpolation between known datapoints
Hydro (large),2036,Manufacturing,Direct,job-yr/MW,3.73928215649,3.73928215649,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2036,3.73928215649,Linear interpolation between known datapoints
Hydro (large),2036,O&M,Direct,job/MW,0.640947540984,0.640947540984,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2036,0.640947540984,Linear interpolation between known datapoints
Hydro (large),2037,Construction,Direct,job-yr/MW,7.90389598601,7.90389598601,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2037,7.90389598601,Linear interpolation between known datapoints
Hydro (large),2037,Construction&Manufacturing,Direct,job-yr/MW,11.6422251686,11.6422251686,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2037,11.6422251686,Linear interpolation between known datapoints
Hydro (large),2037,Manufacturing,Direct,job-yr/MW,3.73832918257,3.73832918257,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2037,3.73832918257,Linear interpolation between known datapoints
Hydro (large),2037,O&M,Direct,job/MW,0.640772131148,0.640772131148,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2037,0.640772131148,Linear interpolation between known datapoints
Hydro (large),2038,Construction,Direct,job-yr/MW,7.90188112687,7.90188112687,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2038,7.90188112687,Linear interpolation between known datapoints
Hydro (large),2038,Construction&Manufacturing,Direct,job-yr/MW,11.6392573355,11.6392573355,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2038,11.6392573355,Linear interpolation between known datapoints
Hydro (large),2038,Manufacturing,Direct,job-yr/MW,3.73737620865,3.73737620865,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2038,3.73737620865,Linear interpolation between known datapoints
Hydro (large),2038,O&M,Direct,job/MW,0.640596721311,0.640596721311,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2038,0.640596721311,Linear interpolation between known datapoints
Hydro (large),2039,Construction,Direct,job-yr/MW,7.89986626772,7.89986626772,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2039,7.89986626772,Linear interpolation between known datapoints
Hydro (large),2039,Construction&Manufacturing,Direct,job-yr/MW,11.6362895025,11.6362895025,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2039,11.6362895025,Linear interpolation between known datapoints
Hydro (large),2039,Manufacturing,Direct,job-yr/MW,3.73642323473,3.73642323473,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2039,3.73642323473,Linear interpolation between known datapoints
Hydro (large),2039,O&M,Direct,job/MW,0.640421311475,0.640421311475,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2039,0.640421311475,Linear interpolation between known datapoints
Hydro (large),2040,Construction,Direct,job-yr/MW,7.89785140858,7.89785140858,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2040,7.89785140858,Linear interpolation between known datapoints
Hydro (large),2040,Construction&Manufacturing,Direct,job-yr/MW,11.6333216694,11.6333216694,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,Construction + Manufacturing; full regional manufacturing assumed by Rutovitz 2015 method,2030,2040,11.6333216694,Linear interpolation between known datapoints
Hydro (large),2040,Manufacturing,Direct,job-yr/MW,3.73547026082,3.73547026082,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2040,3.73547026082,Linear interpolation between known datapoints
Hydro (large),2040,O&M,Direct,job/MW,0.640245901639,0.640245901639,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,OPEX 2050/2030=0.994535519125683,2030,2040,0.640245901639,Linear interpolation between known datapoints
Hydro (large),2041,Construction,Direct,job-yr/MW,7.89583654944,7.89583654944,Rutovitz 2015,Rutovitz 2015,,50.0,2024.0,5.0,2024.0,Colombian Technology Catalogue,5.d. Large Hydro reservoir,direct,,Linear interpolation,Hydro-large,,Large Hydro reservoir,,CAPEX 2050/2030=0.994910686684318,2030,2041,7.89583654944,Linear interpolation between known datapoints
