REGION,TECHNOLOGY,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMRESNGSWHT_MID,1.0,2049,0.0
RE1,DEMRESNGSWHT_MID,1.0,2050,0.0
RE1,DEMRESNGSWHT_MID,1.0,2051,0.0
RE1,DEMRESNGSWHT_MID,1.0,2052,0.0
RE1,DEMRESNGSWHT_MID,1.0,2053,0.0
RE1,DEMRESNGSWHT_MID,1.0,2054,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2022,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2023,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2024,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2025,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2026,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2027,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2028,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2029,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2030,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2031,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2032,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2033,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2034,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2035,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2036,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2037,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2038,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2039,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2040,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2041,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2042,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2043,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2044,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2045,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2046,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2047,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2048,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2049,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2050,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2051,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2052,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2053,0.0
RE1,DEMRESELCWHT_TAN_LOW,1.0,2054,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2022,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2023,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2024,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2025,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2026,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2027,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2028,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2029,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2030,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2031,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2032,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2033,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2034,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2035,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2036,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2037,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2038,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2039,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2040,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2041,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2042,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2043,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2044,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2045,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2046,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2047,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2048,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2049,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2050,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2051,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2052,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2053,0.0
RE1,DEMRESELCWHT_TAN_MID,1.0,2054,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2022,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2023,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2024,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2025,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2026,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2027,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2028,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2029,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2030,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2031,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2032,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2033,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2034,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2035,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2036,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2037,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2038,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2039,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2040,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2041,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2042,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2043,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2044,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2045,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2046,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2047,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2048,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2049,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2050,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2051,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2052,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2053,0.0
RE1,DEMRESELCWHT_PAS_LOW,1.0,2054,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2022,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2023,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2024,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2025,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2026,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2027,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2028,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2029,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2030,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2031,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2032,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2033,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2034,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2035,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2036,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2037,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2038,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2039,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2040,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2041,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2042,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2043,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2044,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2045,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2046,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2047,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2048,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2049,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2050,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2051,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2052,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2053,0.0
RE1,DEMRESELCWHT_PAS_MID,1.0,2054,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2022,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2023,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2024,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2025,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2026,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2027,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2028,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2029,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2030,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2031,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2032,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2033,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2034,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2035,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2036,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2037,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2038,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2039,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2040,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2041,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2042,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2043,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2044,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2045,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2046,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2047,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2048,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2049,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2050,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2051,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2052,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2053,0.0
RE1,DEMRESELCWHT_DUC_LOW,1.0,2054,0.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2022,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2023,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2024,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2025,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2026,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2027,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2028,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2029,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2030,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2031,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2032,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2033,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2034,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2035,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2036,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2037,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2038,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2039,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2040,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2041,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2042,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2043,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2044,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2045,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2046,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2047,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2048,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2049,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2050,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2051,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2052,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2053,5.0
RE1,DEMRESELCWHT_DUC_MID,1.0,2054,5.0
RE1,DEMRESELCTV_CRT,1.0,2022,0.0001
RE1,DEMRESELCTV_CRT,1.0,2023,0.0001
RE1,DEMRESELCTV_CRT,1.0,2024,0.0001
RE1,DEMRESELCTV_CRT,1.0,2025,0.0001
RE1,DEMRESELCTV_CRT,1.0,2026,0.0001
RE1,DEMRESELCTV_CRT,1.0,2027,0.0001
RE1,DEMRESELCTV_CRT,1.0,2028,0.0001
RE1,DEMRESELCTV_CRT,1.0,2029,0.0001
RE1,DEMRESELCTV_CRT,1.0,2030,0.0001
RE1,DEMRESELCTV_CRT,1.0,2031,0.0001
RE1,DEMRESELCTV_CRT,1.0,2032,0.0001
RE1,DEMRESELCTV_CRT,1.0,2033,0.0001
RE1,DEMRESELCTV_CRT,1.0,2034,0.0001
RE1,DEMRESELCTV_CRT,1.0,2035,0.0001
RE1,DEMRESELCTV_CRT,1.0,2036,0.0001
RE1,DEMRESELCTV_CRT,1.0,2037,0.0001
RE1,DEMRESELCTV_CRT,1.0,2038,0.0001
RE1,DEMRESELCTV_CRT,1.0,2039,0.0001
RE1,DEMRESELCTV_CRT,1.0,2040,0.0001
RE1,DEMRESELCTV_CRT,1.0,2041,0.0001
RE1,DEMRESELCTV_CRT,1.0,2042,0.0001
RE1,DEMRESELCTV_CRT,1.0,2043,0.0001
RE1,DEMRESELCTV_CRT,1.0,2044,0.0001
RE1,DEMRESELCTV_CRT,1.0,2045,0.0001
RE1,DEMRESELCTV_CRT,1.0,2046,0.0001
RE1,DEMRESELCTV_CRT,1.0,2047,0.0001
RE1,DEMRESELCTV_CRT,1.0,2048,0.0001
RE1,DEMRESELCTV_CRT,1.0,2049,0.0001
RE1,DEMRESELCTV_CRT,1.0,2050,0.0001
RE1,DEMRESELCTV_CRT,1.0,2051,0.0001
RE1,DEMRESELCTV_CRT,1.0,2052,0.0001
RE1,DEMRESELCTV_CRT,1.0,2053,0.0001
RE1,DEMRESELCTV_CRT,1.0,2054,0.0001
RE1,DEMRESELCILU_INC,1.0,2022,0.0
RE1,DEMRESELCILU_INC,1.0,2023,0.0
RE1,DEMRESELCILU_INC,1.0,2024,0.0
RE1,DEMRESELCILU_INC,1.0,2025,0.0
RE1,DEMRESELCILU_INC,1.0,2026,0.0
RE1,DEMRESELCILU_INC,1.0,2027,0.0
RE1,DEMRESELCILU_INC,1.0,2028,0.0
RE1,DEMRESELCILU_INC,1.0,2029,0.0
RE1,DEMRESELCILU_INC,1.0,2030,0.0
RE1,DEMRESELCILU_INC,1.0,2031,0.0
RE1,DEMRESELCILU_INC,1.0,2032,0.0
RE1,DEMRESELCILU_INC,1.0,2033,0.0
RE1,DEMRESELCILU_INC,1.0,2034,0.0
RE1,DEMRESELCILU_INC,1.0,2035,0.0
RE1,DEMRESELCILU_INC,1.0,2036,0.0
RE1,DEMRESELCILU_INC,1.0,2037,0.0
RE1,DEMRESELCILU_INC,1.0,2038,0.0
RE1,DEMRESELCILU_INC,1.0,2039,0.0
RE1,DEMRESELCILU_INC,1.0,2040,0.0
RE1,DEMRESELCILU_INC,1.0,2041,0.0
RE1,DEMRESELCILU_INC,1.0,2042,0.0
RE1,DEMRESELCILU_INC,1.0,2043,0.0
RE1,DEMRESELCILU_INC,1.0,2044,0.0
RE1,DEMRESELCILU_INC,1.0,2045,0.0
RE1,DEMRESELCILU_INC,1.0,2046,0.0
RE1,DEMRESELCILU_INC,1.0,2047,0.0
RE1,DEMRESELCILU_INC,1.0,2048,0.0
RE1,DEMRESELCILU_INC,1.0,2049,0.0
RE1,DEMRESELCILU_INC,1.0,2050,0.0
RE1,DEMRESELCILU_INC,1.0,2051,0.0
RE1,DEMRESELCILU_INC,1.0,2052,0.0
RE1,DEMRESELCILU_INC,1.0,2053,0.0
RE1,DEMRESELCILU_INC,1.0,2054,0.0
RE1,DEMRESELCILU_LFC,1.0,2022,0.0
RE1,DEMRESELCILU_LFC,1.0,2023,0.0
RE1,DEMRESELCILU_LFC,1.0,2024,0.0
RE1,DEMRESELCILU_LFC,1.0,2025,0.0
RE1,DEMRESELCILU_LFC,1.0,2026,0.0
RE1,DEMRESELCILU_LFC,1.0,2027,0.0
RE1,DEMRESELCILU_LFC,1.0,2028,0.0
RE1,DEMRESELCILU_LFC,1.0,2029,0.0
RE1,DEMRESELCILU_LFC,1.0,2030,0.0
RE1,DEMRESELCILU_LFC,1.0,2031,0.0
RE1,DEMRESELCILU_LFC,1.0,2032,0.0
RE1,DEMRESELCILU_LFC,1.0,2033,0.0
RE1,DEMRESELCILU_LFC,1.0,2034,0.0
RE1,DEMRESELCILU_LFC,1.0,2035,0.0
RE1,DEMRESELCILU_LFC,1.0,2036,0.0
RE1,DEMRESELCILU_LFC,1.0,2037,0.0
RE1,DEMRESELCILU_LFC,1.0,2038,0.0
RE1,DEMRESELCILU_LFC,1.0,2039,0.0
RE1,DEMRESELCILU_LFC,1.0,2040,0.0
RE1,DEMRESELCILU_LFC,1.0,2041,0.0
RE1,DEMRESELCILU_LFC,1.0,2042,0.0
RE1,DEMRESELCILU_LFC,1.0,2043,0.0
RE1,DEMRESELCILU_LFC,1.0,2044,0.0
RE1,DEMRESELCILU_LFC,1.0,2045,0.0
RE1,DEMRESELCILU_LFC,1.0,2046,0.0
RE1,DEMRESELCILU_LFC,1.0,2047,0.0
RE1,DEMRESELCILU_LFC,1.0,2048,0.0
RE1,DEMRESELCILU_LFC,1.0,2049,0.0
RE1,DEMRESELCILU_LFC,1.0,2050,0.0
RE1,DEMRESELCILU_LFC,1.0,2051,0.0
RE1,DEMRESELCILU_LFC,1.0,2052,0.0
RE1,DEMRESELCILU_LFC,1.0,2053,0.0
RE1,DEMRESELCILU_LFC,1.0,2054,0.0
RE1,DEMRESELCILU_MID,1.0,2022,0.0
RE1,DEMRESELCILU_MID,1.0,2023,0.0
RE1,DEMRESELCILU_MID,1.0,2024,0.0
RE1,DEMRESELCILU_MID,1.0,2025,0.0
RE1,DEMRESELCILU_MID,1.0,2026,0.0
RE1,DEMRESELCILU_MID,1.0,2027,0.0
RE1,DEMRESELCILU_MID,1.0,2028,0.0
RE1,DEMRESELCILU_MID,1.0,2029,0.0
RE1,DEMRESELCILU_MID,1.0,2030,0.0
RE1,DEMRESELCILU_MID,1.0,2031,0.0
RE1,DEMRESELCILU_MID,1.0,2032,0.0
RE1,DEMRESELCILU_MID,1.0,2033,0.0
RE1,DEMRESELCILU_MID,1.0,2034,0.0
RE1,DEMRESELCILU_MID,1.0,2035,0.0
RE1,DEMRESELCILU_MID,1.0,2036,0.0
RE1,DEMRESELCILU_MID,1.0,2037,0.0
RE1,DEMRESELCILU_MID,1.0,2038,0.0
RE1,DEMRESELCILU_MID,1.0,2039,0.0
RE1,DEMRESELCILU_MID,1.0,2040,0.0
RE1,DEMRESELCILU_MID,1.0,2041,0.0
RE1,DEMRESELCILU_MID,1.0,2042,0.0
RE1,DEMRESELCILU_MID,1.0,2043,0.0
RE1,DEMRESELCILU_MID,1.0,2044,0.0
RE1,DEMRESELCILU_MID,1.0,2045,0.0
RE1,DEMRESELCILU_MID,1.0,2046,0.0
RE1,DEMRESELCILU_MID,1.0,2047,0.0
RE1,DEMRESELCILU_MID,1.0,2048,0.0
RE1,DEMRESELCILU_MID,1.0,2049,0.0
RE1,DEMRESELCILU_MID,1.0,2050,0.0
RE1,DEMRESELCILU_MID,1.0,2051,0.0
RE1,DEMRESELCILU_MID,1.0,2052,0.0
RE1,DEMRESELCILU_MID,1.0,2053,0.0
RE1,DEMRESELCILU_MID,1.0,2054,0.0
RE1,DEMRESELCOTH_MID,1.0,2022,0.0001
RE1,DEMRESELCOTH_MID,1.0,2023,0.0001
RE1,DEMRESELCOTH_MID,1.0,2024,0.0001
RE1,DEMRESELCOTH_MID,1.0,2025,0.0001
RE1,DEMRESELCOTH_MID,1.0,2026,0.0001
RE1,DEMRESELCOTH_MID,1.0,2027,0.0001
RE1,DEMRESELCOTH_MID,1.0,2028,0.0001
RE1,DEMRESELCOTH_MID,1.0,2029,0.0001
RE1,DEMRESELCOTH_MID,1.0,2030,0.0001
RE1,DEMRESELCOTH_MID,1.0,2031,0.0001
RE1,DEMRESELCOTH_MID,1.0,2032,0.0001
RE1,DEMRESELCOTH_MID,1.0,2033,0.0001
RE1,DEMRESELCOTH_MID,1.0,2034,0.0001
RE1,DEMRESELCOTH_MID,1.0,2035,0.0001
RE1,DEMRESELCOTH_MID,1.0,2036,0.0001
RE1,DEMRESELCOTH_MID,1.0,2037,0.0001
RE1,DEMRESELCOTH_MID,1.0,2038,0.0001
RE1,DEMRESELCOTH_MID,1.0,2039,0.0001
RE1,DEMRESELCOTH_MID,1.0,2040,0.0001
RE1,DEMRESELCOTH_MID,1.0,2041,0.0001
RE1,DEMRESELCOTH_MID,1.0,2042,0.0001
RE1,DEMRESELCOTH_MID,1.0,2043,0.0001
RE1,DEMRESELCOTH_MID,1.0,2044,0.0001
RE1,DEMRESELCOTH_MID,1.0,2045,0.0001
RE1,DEMRESELCOTH_MID,1.0,2046,0.0001
RE1,DEMRESELCOTH_MID,1.0,2047,0.0001
RE1,DEMRESELCOTH_MID,1.0,2048,0.0001
RE1,DEMRESELCOTH_MID,1.0,2049,0.0001
RE1,DEMRESELCOTH_MID,1.0,2050,0.0001
RE1,DEMRESELCOTH_MID,1.0,2051,0.0001
RE1,DEMRESELCOTH_MID,1.0,2052,0.0001
RE1,DEMRESELCOTH_MID,1.0,2053,0.0001
RE1,DEMRESELCOTH_MID,1.0,2054,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2022,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2023,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2024,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2025,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2026,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2027,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2028,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2029,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2030,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2031,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2032,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2033,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2034,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2035,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2036,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2037,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2038,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2039,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2040,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2041,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2042,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2043,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2044,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2045,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2046,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2047,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2048,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2049,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2050,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2051,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2052,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2053,0.0001
RE1,DEMRESELCOTH_HIG,1.0,2054,0.0001
RE1,DEMRESELCAIR_SPL_MID,1.0,2022,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2023,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2024,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2025,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2026,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2027,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2028,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2029,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2030,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2031,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2032,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2033,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2034,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2035,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2036,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2037,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2038,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2039,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2040,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2041,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2042,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2043,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2044,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2045,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2046,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2047,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2048,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2049,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2050,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2051,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2052,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2053,0.0
RE1,DEMRESELCAIR_SPL_MID,1.0,2054,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2022,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2023,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2024,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2025,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2026,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2027,0.0
RE1,DEMRESELCAIR_PAR_MID,1.0,2028,0.0
