REGION,TECHNOLOGY,EMISSION,MODE_OF_OPERATION,YEAR,VALUE
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2032,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2033,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2034,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2035,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2036,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2037,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2038,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2039,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2040,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2041,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2042,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2043,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2044,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2045,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2046,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2047,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2048,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2049,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2050,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2051,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2052,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2053,0.07307777631578949
RE1,DEMINDNGSBOI_LOW,EMIC02,1.0,2054,0.07307777631578949
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2022,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2023,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2024,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2025,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2026,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2027,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2028,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2029,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2030,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2031,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2032,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2033,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2034,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2035,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2036,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2037,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2038,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2039,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2040,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2041,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2042,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2043,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2044,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2045,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2046,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2047,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2048,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2049,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2050,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2051,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2052,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2053,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMICH4,1.0,2054,3.294117647058824e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2022,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2023,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2024,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2025,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2026,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2027,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2028,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2029,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2030,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2031,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2032,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2033,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2034,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2035,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2036,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2037,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2038,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2039,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2040,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2041,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2042,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2043,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2044,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2045,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2046,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2047,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2048,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2049,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2050,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2051,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2052,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2053,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIN2O,1.0,2054,3.11764705882353e-05
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2022,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2023,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2024,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2025,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2026,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2027,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2028,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2029,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2030,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2031,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2032,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2033,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2034,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2035,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2036,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2037,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2038,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2039,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2040,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2041,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2042,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2043,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2044,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2045,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2046,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2047,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2048,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2049,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2050,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2051,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2052,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2053,0.06534012941176472
RE1,DEMINDNGSBOI_MID,EMIC02,1.0,2054,0.06534012941176472
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2022,4.298031442300305e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2023,4.293621859901089e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2024,4.287271726196189e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2025,4.278205213892851e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2026,4.2654177442748797e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2027,4.247689973796717e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2028,4.223690868650428e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2029,4.192227036320087e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2030,4.1526664928628456e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2031,4.105460992124521e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2032,4.052525631516015e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2033,3.997144896502498e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2034,3.9432573921213184e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2035,3.8943973804832815e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2036,3.852851671064477e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2037,3.819411450268118e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2038,3.7936642484406643e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2039,3.774509803921569e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2040,3.760621158816345e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2041,3.7507370473527193e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2042,3.743795977353565e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2043,3.738967147656705e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2044,3.735629660946115e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2045,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2046,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2047,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2048,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2049,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2050,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2051,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2052,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2053,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMICH4,1.0,2054,3.733333333333333e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2022,4.067779757891361e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2023,4.0636064031206744e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2024,4.0575964551499656e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2025,4.049015648862877e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2026,4.0369132222601546e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2027,4.020135153771894e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2028,3.997421714972727e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2029,3.9676434450886546e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2030,3.9302022164594796e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2031,3.885525581832137e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2032,3.8354260441133726e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2033,3.783012134189865e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2034,3.732011460400534e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2035,3.6857689493859634e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2036,3.646448902971738e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2037,3.614800122575184e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2038,3.590432235131344e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2039,3.5723039215686284e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2040,3.559159311022613e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2041,3.5498047055302523e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2042,3.543235478566767e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2043,3.5386653361750956e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2044,3.53550664339543e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2045,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2046,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2047,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2048,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2049,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2050,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2051,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2052,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2053,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIN2O,1.0,2054,3.5333333333333336e-05
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2022,0.08525315752049117
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2023,0.08516569170551828
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2024,0.08503973428610717
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2025,0.08485989642034591
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2026,0.08460625189115514
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2027,0.08425461453592609
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2028,0.08377858277141845
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2029,0.08315448518398405
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2030,0.08236978612157993
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2031,0.08143344630082604
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2032,0.08038345243806695
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2033,0.07928495360456816
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2034,0.07821607359262109
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2035,0.07724691589227602
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2036,0.07642284027604779
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2037,0.07575954023989306
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2038,0.07524883428471908
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2039,0.07486889828431373
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2040,0.07459341150279589
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2041,0.07439735623357067
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2042,0.07425967735849899
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2043,0.0741638956071757
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2044,0.07409769523519606
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2045,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2046,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2047,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2048,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2049,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2050,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2051,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2052,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2053,0.07405214666666667
RE1,DEMINDNGSFUR_HIG,EMIC02,1.0,2054,0.07405214666666667
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2022,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2023,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2024,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2025,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2026,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2027,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2028,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2029,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2030,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2031,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2032,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2033,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2034,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2035,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2036,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2037,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2038,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2039,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2040,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2041,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2042,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2043,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2044,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2045,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2046,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2047,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2048,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2049,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2050,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2051,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2052,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2053,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMICH4,1.0,2054,3.8356164383561645e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2022,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2023,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2024,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2025,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2026,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2027,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2028,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2029,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2030,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2031,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2032,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2033,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2034,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2035,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2036,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2037,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2038,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2039,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2040,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2041,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2042,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2043,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2044,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2045,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2046,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2047,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2048,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2049,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2050,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2051,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2052,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2053,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIN2O,1.0,2054,3.6301369863013704e-06
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2022,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2023,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2024,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2025,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2026,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2027,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2028,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2029,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2030,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2031,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2032,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2033,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2034,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2035,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2036,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2037,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2038,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2039,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2040,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2041,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2042,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2043,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2044,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2045,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2046,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2047,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2048,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2049,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2050,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2051,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2052,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2053,0.007608097260273972
RE1,DEMINDNGSFURCSS,EMIC02,1.0,2054,0.007608097260273972
RE1,DEMINDNGSFUR_MID,EMICH4,1.0,2022,4.307692307692307e-05
RE1,DEMINDNGSFUR_MID,EMICH4,1.0,2023,4.307692307692307e-05
RE1,DEMINDNGSFUR_MID,EMICH4,1.0,2024,4.307692307692307e-05
RE1,DEMINDNGSFUR_MID,EMICH4,1.0,2025,4.307692307692307e-05
RE1,DEMINDNGSFUR_MID,EMICH4,1.0,2026,4.307692307692307e-05
